ID,SPECIES,TIMEad,HOUR,KG_HR,DAYS,KG_HR_DAY
8,WEPA,1:05:00,1.08,12.15441667,79,0.153853
8,WEPA,1:10:00,1.17,8.504166667,79,0.107648
8,WEPA,1:15:00,1.25,7.065,79,0.089430
8,WEPA,1:20:00,1.33,6.123,79,0.077506
8,WEPA,1:25:00,1.42,5.167916667,79,0.065417
8,WEPA,1:30:00,1.50,2.420416667,79,0.030638
8,WEPA,1:35:00,1.58,3.297,79,0.041734
8,WEPA,1:40:00,1.67,1.29525,79,0.016396
8,WEPA,1:45:00,1.75,0.5495,79,0.006956
8,WEPA,1:50:00,1.83,0.471,79,0.005962
8,WEPA,1:55:00,1.92,0,79,0.000000
8,WEPA,2:00:00,2.00,0,79,0.000000
8,WEPA,2:05:00,2.08,0.005233333,79,0.000066
8,WEPA,2:10:00,2.17,0.052333333,79,0.000662
8,WEPA,2:15:00,2.25,0.041866667,79,0.000530
8,WEPA,2:20:00,2.33,0.026166667,79,0.000331
8,WEPA,2:25:00,2.42,0.020933333,79,0.000265
8,WEPA,2:30:00,2.50,0,29,0.000000
8,WEPA,2:35:00,2.58,0,29,0.000000
8,WEPA,2:40:00,2.67,0,29,0.000000
8,WEPA,2:45:00,2.75,0,29,0.000000
8,WEPA,2:50:00,2.83,0,29,0.000000
8,WEPA,2:55:00,2.92,0,29,0.000000
8,WEPA,3:00:00,3.00,0,27,0.000000
8,WEPA,3:05:00,3.08,0,27,0.000000
8,WEPA,3:10:00,3.17,0,27,0.000000
8,WEPA,3:15:00,3.25,0,27,0.000000
8,WEPA,3:20:00,3.33,0,27,0.000000
8,WEPA,3:25:00,3.42,0,27,0.000000
8,WEPA,3:30:00,3.50,0,27,0.000000
8,WEPA,3:35:00,3.58,0,27,0.000000
8,WEPA,3:40:00,3.67,0,27,0.000000
8,WEPA,3:45:00,3.75,0,27,0.000000
8,WEPA,3:50:00,3.83,0,27,0.000000
8,WEPA,3:55:00,3.92,0,27,0.000000
8,WEPA,4:00:00,4.00,0,27,0.000000
8,WEPA,4:05:00,4.08,0,27,0.000000
8,WEPA,4:10:00,4.17,0,27,0.000000
8,WEPA,4:15:00,4.25,0,27,0.000000
8,WEPA,4:20:00,4.33,0,27,0.000000
8,WEPA,4:25:00,4.42,0,27,0.000000
8,WEPA,4:30:00,4.50,0,56,0.000000
8,WEPA,4:35:00,4.58,0,56,0.000000
8,WEPA,4:40:00,4.67,0,56,0.000000
8,WEPA,4:45:00,4.75,0,56,0.000000
8,WEPA,4:50:00,4.83,0,56,0.000000
8,WEPA,4:55:00,4.92,0,56,0.000000
8,WEPA,5:00:00,5.00,0,56,0.000000
8,WEPA,5:05:00,5.08,0,56,0.000000
8,WEPA,5:10:00,5.17,0,56,0.000000
8,WEPA,5:15:00,5.25,0,56,0.000000
8,WEPA,5:20:00,5.33,0,56,0.000000
8,WEPA,5:25:00,5.42,0,56,0.000000
8,WEPA,5:30:00,5.50,0,56,0.000000
8,WEPA,5:35:00,5.58,0,56,0.000000
8,WEPA,5:40:00,5.67,0,56,0.000000
8,WEPA,5:45:00,5.75,0,56,0.000000
8,WEPA,5:50:00,5.83,0,56,0.000000
8,WEPA,5:55:00,5.92,0,56,0.000000
8,WEPA,6:00:00,6.00,0,56,0.000000
8,WEPA,6:05:00,6.08,0,56,0.000000
8,WEPA,6:10:00,6.17,0,56,0.000000
8,WEPA,6:15:00,6.25,0,56,0.000000
8,WEPA,6:20:00,6.33,0,56,0.000000
8,WEPA,6:25:00,6.42,0,56,0.000000
8,WEPA,6:30:00,6.50,0,56,0.000000
8,WEPA,6:35:00,6.58,0,56,0.000000
8,WEPA,6:40:00,6.67,0,56,0.000000
8,WEPA,6:45:00,6.75,0,56,0.000000
8,WEPA,6:50:00,6.83,0,56,0.000000
8,WEPA,6:55:00,6.92,0,56,0.000000
8,WEPA,7:00:00,7.00,0,56,0.000000
8,WEPA,7:05:00,7.08,0,56,0.000000
8,WEPA,7:10:00,7.17,0,56,0.000000
8,WEPA,7:15:00,7.25,0,56,0.000000
8,WEPA,7:20:00,7.33,0,56,0.000000
8,WEPA,7:25:00,7.42,0,56,0.000000
8,WEPA,7:30:00,7.50,0,56,0.000000
8,WEPA,7:35:00,7.58,0,56,0.000000
8,WEPA,7:40:00,7.67,0,56,0.000000
8,WEPA,7:45:00,7.75,0,56,0.000000
8,WEPA,7:50:00,7.83,0,56,0.000000
8,WEPA,7:55:00,7.92,0,56,0.000000
8,WEPA,8:00:00,8.00,0,55,0.000000
8,WEPA,8:05:00,8.08,0,55,0.000000
8,WEPA,8:10:00,8.17,0,55,0.000000
8,WEPA,8:15:00,8.25,0,55,0.000000
8,WEPA,8:20:00,8.33,0,55,0.000000
8,WEPA,8:25:00,8.42,0,55,0.000000
8,WEPA,8:30:00,8.50,0,55,0.000000
8,WEPA,8:35:00,8.58,0,55,0.000000
8,WEPA,8:40:00,8.67,0,55,0.000000
8,WEPA,8:45:00,8.75,0,55,0.000000
8,WEPA,8:50:00,8.83,0,55,0.000000
8,WEPA,8:55:00,8.92,0,55,0.000000
8,WEPA,9:00:00,9.00,0,55,0.000000
8,WEPA,9:05:00,9.08,0,55,0.000000
8,WEPA,9:10:00,9.17,0,55,0.000000
8,WEPA,9:15:00,9.25,0,55,0.000000
8,WEPA,9:20:00,9.33,0,55,0.000000
8,WEPA,9:25:00,9.42,0,55,0.000000
8,WEPA,9:30:00,9.50,0,41,0.000000
8,WEPA,9:35:00,9.58,0,41,0.000000
8,WEPA,9:40:00,9.67,0,41,0.000000
8,WEPA,9:45:00,9.75,0,41,0.000000
8,WEPA,9:50:00,9.83,0,41,0.000000
8,WEPA,9:55:00,9.92,0,41,0.000000
8,WEPA,10:00:00,10.00,0,41,0.000000
8,WEPA,10:05:00,10.08,0,41,0.000000
8,WEPA,10:10:00,10.17,0,41,0.000000
8,WEPA,10:15:00,10.25,0,41,0.000000
8,WEPA,10:20:00,10.33,0,41,0.000000
8,WEPA,10:25:00,10.42,0,41,0.000000
8,WEPA,10:30:00,10.50,0,41,0.000000
8,WEPA,10:35:00,10.58,0,41,0.000000
8,WEPA,10:40:00,10.67,0,41,0.000000
8,WEPA,10:45:00,10.75,0,41,0.000000
8,WEPA,10:50:00,10.83,0,41,0.000000
8,WEPA,10:55:00,10.92,0,41,0.000000
8,WEPA,11:00:00,11.00,0,15,0.000000
8,WEPA,11:05:00,11.08,0,15,0.000000
8,WEPA,11:10:00,11.17,0,15,0.000000
8,WEPA,11:15:00,11.25,0,15,0.000000
8,WEPA,11:20:00,11.33,0,15,0.000000
8,WEPA,11:25:00,11.42,0,15,0.000000
8,WEPA,11:30:00,11.50,0,15,0.000000
8,WEPA,11:35:00,11.58,0,15,0.000000
8,WEPA,11:40:00,11.67,0,15,0.000000
8,WEPA,11:45:00,11.75,0,15,0.000000
8,WEPA,11:50:00,11.83,0,15,0.000000
8,WEPA,11:55:00,11.92,0,15,0.000000
8,WEPA,12:00:00,12.00,0,0,0.000000
9,CWPA,0:00:00,0.00,0,0,0.000000
9,CWPA,0:05:00,0.08,0,0,0.000000
9,CWPA,0:10:00,0.17,0,0,0.000000
9,CWPA,0:15:00,0.25,0,0,0.000000
9,CWPA,0:20:00,0.33,0,0,0.000000
9,CWPA,0:25:00,0.42,0,0,0.000000
9,CWPA,0:30:00,0.50,0,79,0.000000
9,CWPA,0:35:00,0.58,0,79,0.000000
9,CWPA,0:40:00,0.67,0,79,0.000000
9,CWPA,0:45:00,0.75,0,79,0.000000
9,CWPA,0:50:00,0.83,0,79,0.000000
9,CWPA,0:55:00,0.92,0,79,0.000000
9,CWPA,1:00:00,1.00,0,79,0.000000
9,CWPA,1:05:00,1.08,0,79,0.000000
9,CWPA,1:10:00,1.17,0,79,0.000000
9,CWPA,1:15:00,1.25,0.019,79,0.000241
9,CWPA,1:20:00,1.33,0,79,0.000000
9,CWPA,1:25:00,1.42,0,79,0.000000
9,CWPA,1:30:00,1.50,0,79,0.000000
9,CWPA,1:35:00,1.58,0.00475,79,0.000060
9,CWPA,1:40:00,1.67,0,79,0.000000
9,CWPA,1:45:00,1.75,0,79,0.000000
9,CWPA,1:50:00,1.83,0,79,0.000000
9,CWPA,1:55:00,1.92,0,79,0.000000
9,CWPA,2:00:00,2.00,0,79,0.000000
9,CWPA,2:05:00,2.08,0,79,0.000000
9,CWPA,2:10:00,2.17,0,79,0.000000
9,CWPA,2:15:00,2.25,0,79,0.000000
9,CWPA,2:20:00,2.33,0,79,0.000000
9,CWPA,2:25:00,2.42,0,79,0.000000
9,CWPA,2:30:00,2.50,0,29,0.000000
9,CWPA,2:35:00,2.58,0,29,0.000000
9,CWPA,2:40:00,2.67,0,29,0.000000
9,CWPA,2:45:00,2.75,0,29,0.000000
9,CWPA,2:50:00,2.83,0,29,0.000000
9,CWPA,2:55:00,2.92,0,29,0.000000
9,CWPA,3:00:00,3.00,0,27,0.000000
9,CWPA,3:05:00,3.08,0,27,0.000000
9,CWPA,3:10:00,3.17,0,27,0.000000
9,CWPA,3:15:00,3.25,0,27,0.000000
9,CWPA,3:20:00,3.33,0,27,0.000000
9,CWPA,3:25:00,3.42,0,27,0.000000
9,CWPA,3:30:00,3.50,0,27,0.000000
9,CWPA,3:35:00,3.58,0,27,0.000000
9,CWPA,3:40:00,3.67,0,27,0.000000
9,CWPA,3:45:00,3.75,0,27,0.000000
9,CWPA,3:50:00,3.83,0,27,0.000000
9,CWPA,3:55:00,3.92,0,27,0.000000
9,CWPA,4:00:00,4.00,0,27,0.000000
9,CWPA,4:05:00,4.08,0,27,0.000000
9,CWPA,4:10:00,4.17,0,27,0.000000
9,CWPA,4:15:00,4.25,0,27,0.000000
9,CWPA,4:20:00,4.33,0,27,0.000000
9,CWPA,4:25:00,4.42,0,27,0.000000
9,CWPA,4:30:00,4.50,0,56,0.000000
9,CWPA,4:35:00,4.58,0,56,0.000000
9,CWPA,4:40:00,4.67,0,56,0.000000
9,CWPA,4:45:00,4.75,0,56,0.000000
9,CWPA,4:50:00,4.83,0,56,0.000000
9,CWPA,4:55:00,4.92,0.0057,56,0.000102
9,CWPA,5:00:00,5.00,0,56,0.000000
9,CWPA,5:05:00,5.08,0,56,0.000000
9,CWPA,5:10:00,5.17,0,56,0.000000
9,CWPA,5:15:00,5.25,0,56,0.000000
9,CWPA,5:20:00,5.33,0,56,0.000000
9,CWPA,5:25:00,5.42,0.1254,56,0.002239
9,CWPA,5:30:00,5.50,0,56,0.000000
9,CWPA,5:35:00,5.58,0,56,0.000000
9,CWPA,5:40:00,5.67,0,56,0.000000
9,CWPA,5:45:00,5.75,1.178,56,0.021036
9,CWPA,5:50:00,5.83,1.045,56,0.018661
9,CWPA,5:55:00,5.92,0.54625,56,0.009754
9,CWPA,6:00:00,6.00,0,56,0.000000
9,CWPA,6:05:00,6.08,0,56,0.000000
9,CWPA,6:10:00,6.17,0,56,0.000000
9,CWPA,6:15:00,6.25,0,56,0.000000
9,CWPA,6:20:00,6.33,0,56,0.000000
9,CWPA,6:25:00,6.42,0.0684,56,0.001221
9,CWPA,6:30:00,6.50,3.64325,56,0.065058
9,CWPA,6:35:00,6.58,0,56,0.000000
9,CWPA,6:40:00,6.67,0,56,0.000000
9,CWPA,6:45:00,6.75,0,56,0.000000
9,CWPA,6:50:00,6.83,0.25175,56,0.004496
9,CWPA,6:55:00,6.92,0,56,0.000000
9,CWPA,7:00:00,7.00,0.095,56,0.001696
9,CWPA,7:05:00,7.08,0,56,0.000000
9,CWPA,7:10:00,7.17,0.2679,56,0.004784
9,CWPA,7:15:00,7.25,1.30625,56,0.023326
9,CWPA,7:20:00,7.33,0.56905,56,0.010162
9,CWPA,7:25:00,7.42,1.52,56,0.027143
9,CWPA,7:30:00,7.50,1.5599,56,0.027855
9,CWPA,7:35:00,7.58,0,56,0.000000
9,CWPA,7:40:00,7.67,0,56,0.000000
9,CWPA,7:45:00,7.75,0.456,56,0.008143
9,CWPA,7:50:00,7.83,0.532,56,0.009500
9,CWPA,7:55:00,7.92,0,56,0.000000
9,CWPA,8:00:00,8.00,2.66,55,0.048364
9,CWPA,8:05:00,8.08,1.2236,55,0.022247
9,CWPA,8:10:00,8.17,0.94335,55,0.017152
9,CWPA,8:15:00,8.25,0.0893,55,0.001624
9,CWPA,8:20:00,8.33,0.8094,55,0.014716
9,CWPA,8:25:00,8.42,0,55,0.000000
9,CWPA,8:30:00,8.50,0,55,0.000000
9,CWPA,8:35:00,8.58,2.166,55,0.039382
9,CWPA,8:40:00,8.67,5.32,55,0.096727
9,CWPA,8:45:00,8.75,1.026,55,0.018655
9,CWPA,8:50:00,8.83,0,55,0.000000
9,CWPA,8:55:00,8.92,1.47155,55,0.026755
9,CWPA,9:00:00,9.00,0.684,55,0.012436
9,CWPA,9:05:00,9.08,0,55,0.000000
9,CWPA,9:10:00,9.17,1.25875,55,0.022886
9,CWPA,9:15:00,9.25,1.881,55,0.034200
9,CWPA,9:20:00,9.33,0.228,55,0.004145
9,CWPA,9:25:00,9.42,2.7531,55,0.050056
9,CWPA,9:30:00,9.50,0,41,0.000000
9,CWPA,9:35:00,9.58,1.045,41,0.025488
9,CWPA,9:40:00,9.67,0,41,0.000000
9,CWPA,9:45:00,9.75,0,41,0.000000
9,CWPA,9:50:00,9.83,0.228,41,0.005561
9,CWPA,9:55:00,9.92,2.223,41,0.054220
9,CWPA,10:00:00,10.00,0.98325,41,0.023982
9,CWPA,10:05:00,10.08,2.06625,41,0.050396
9,CWPA,10:10:00,10.17,1.0678,41,0.026044
9,CWPA,10:15:00,10.25,0.5244,41,0.012790
9,CWPA,10:20:00,10.33,0,41,0.000000
9,CWPA,10:25:00,10.42,0,41,0.000000
9,CWPA,10:30:00,10.50,0.684,41,0.016683
9,CWPA,10:35:00,10.58,0.74385,41,0.018143
9,CWPA,10:40:00,10.67,0,41,0.000000
9,CWPA,10:45:00,10.75,0,41,0.000000
9,CWPA,10:50:00,10.83,0,41,0.000000
9,CWPA,10:55:00,10.92,0,41,0.000000
9,CWPA,11:00:00,11.00,0,15,0.000000
9,CWPA,11:05:00,11.08,0,15,0.000000
9,CWPA,11:10:00,11.17,0,15,0.000000
9,CWPA,11:15:00,11.25,0,15,0.000000
9,CWPA,11:20:00,11.33,0,15,0.000000
9,CWPA,11:25:00,11.42,0,15,0.000000
9,CWPA,11:30:00,11.50,0,15,0.000000
9,CWPA,11:35:00,11.58,0,15,0.000000
9,CWPA,11:40:00,11.67,0,15,0.000000
9,CWPA,11:45:00,11.75,0,15,0.000000
9,CWPA,11:50:00,11.83,0,15,0.000000
9,CWPA,11:55:00,11.92,0,15,0.000000
9,CWPA,12:00:00,12.00,0,0,0.000000
10,OCPA,0:00:00,0.00,0,0,0.000000
10,OCPA,0:05:00,0.08,0,0,0.000000
10,OCPA,0:10:00,0.17,0,0,0.000000
10,OCPA,0:15:00,0.25,0,0,0.000000
10,OCPA,0:20:00,0.33,0,0,0.000000
10,OCPA,0:25:00,0.42,0,0,0.000000
10,OCPA,0:30:00,0.50,0.046666667,79,0.000591
10,OCPA,0:35:00,0.58,0.548333333,79,0.006941
10,OCPA,0:40:00,0.67,1.47,79,0.018608
10,OCPA,0:45:00,0.75,3.523333333,79,0.044599
10,OCPA,0:50:00,0.83,4.246666667,79,0.053755
10,OCPA,0:55:00,0.92,5.103,79,0.064595
10,OCPA,1:00:00,1.00,5.350333333,79,0.067726
10,OCPA,1:05:00,1.08,6.37,79,0.080633
10,OCPA,1:10:00,1.17,5.833333333,79,0.073840
10,OCPA,1:15:00,1.25,4.491666667,79,0.056857
10,OCPA,1:20:00,1.33,3.768333333,79,0.047700
10,OCPA,1:25:00,1.42,2.286666667,79,0.028945
10,OCPA,1:30:00,1.50,2.228333333,79,0.028207
10,OCPA,1:35:00,1.58,1.528333333,79,0.019346
10,OCPA,1:40:00,1.67,0.886666667,79,0.011224
10,OCPA,1:45:00,1.75,0.326666667,79,0.004135
10,OCPA,1:50:00,1.83,0.291666667,79,0.003692
10,OCPA,1:55:00,1.92,0.035,79,0.000443
10,OCPA,2:00:00,2.00,0.011666667,79,0.000148
10,OCPA,2:05:00,2.08,0,79,0.000000
10,OCPA,2:10:00,2.17,0,79,0.000000
10,OCPA,2:15:00,2.25,0,79,0.000000
10,OCPA,2:20:00,2.33,0,79,0.000000
10,OCPA,2:25:00,2.42,0,79,0.000000
10,OCPA,2:30:00,2.50,0,29,0.000000
10,OCPA,2:35:00,2.58,0,29,0.000000
10,OCPA,2:40:00,2.67,0,29,0.000000
10,OCPA,2:45:00,2.75,0,29,0.000000
10,OCPA,2:50:00,2.83,0,29,0.000000
10,OCPA,2:55:00,2.92,0,29,0.000000
10,OCPA,3:00:00,3.00,0,27,0.000000
10,OCPA,3:05:00,3.08,0,27,0.000000
10,OCPA,3:10:00,3.17,0,27,0.000000
10,OCPA,3:15:00,3.25,0,27,0.000000
10,OCPA,3:20:00,3.33,0,27,0.000000
10,OCPA,3:25:00,3.42,0,27,0.000000
10,OCPA,3:30:00,3.50,0,27,0.000000
10,OCPA,3:35:00,3.58,0,27,0.000000
10,OCPA,3:40:00,3.67,0,27,0.000000
10,OCPA,3:45:00,3.75,0,27,0.000000
10,OCPA,3:50:00,3.83,0,27,0.000000
10,OCPA,3:55:00,3.92,0,27,0.000000
10,OCPA,4:00:00,4.00,0,27,0.000000
10,OCPA,4:05:00,4.08,0,27,0.000000
10,OCPA,4:10:00,4.17,0,27,0.000000
10,OCPA,4:15:00,4.25,0,27,0.000000
10,OCPA,4:20:00,4.33,0,27,0.000000
10,OCPA,4:25:00,4.42,0,27,0.000000
10,OCPA,4:30:00,4.50,0,56,0.000000
10,OCPA,4:35:00,4.58,0,56,0.000000
10,OCPA,4:40:00,4.67,0,56,0.000000
10,OCPA,4:45:00,4.75,0,56,0.000000
10,OCPA,4:50:00,4.83,0,56,0.000000
10,OCPA,4:55:00,4.92,0,56,0.000000
10,OCPA,5:00:00,5.00,0,56,0.000000
10,OCPA,5:05:00,5.08,0,56,0.000000
10,OCPA,5:10:00,5.17,0,56,0.000000
10,OCPA,5:15:00,5.25,0,56,0.000000
10,OCPA,5:20:00,5.33,0,56,0.000000
10,OCPA,5:25:00,5.42,0,56,0.000000
10,OCPA,5:30:00,5.50,0,56,0.000000
10,OCPA,5:35:00,5.58,0,56,0.000000
10,OCPA,5:40:00,5.67,0,56,0.000000
10,OCPA,5:45:00,5.75,0,56,0.000000
10,OCPA,5:50:00,5.83,0,56,0.000000
10,OCPA,5:55:00,5.92,0,56,0.000000
10,OCPA,6:00:00,6.00,0,56,0.000000
10,OCPA,6:05:00,6.08,0,56,0.000000
10,OCPA,6:10:00,6.17,0,56,0.000000
10,OCPA,6:15:00,6.25,0,56,0.000000
10,OCPA,6:20:00,6.33,0,56,0.000000
10,OCPA,6:25:00,6.42,0,56,0.000000
10,OCPA,6:30:00,6.50,0,56,0.000000
10,OCPA,6:35:00,6.58,0,56,0.000000
10,OCPA,6:40:00,6.67,0,56,0.000000
10,OCPA,6:45:00,6.75,0,56,0.000000
10,OCPA,6:50:00,6.83,0,56,0.000000
10,OCPA,6:55:00,6.92,0,56,0.000000
10,OCPA,7:00:00,7.00,0,56,0.000000
10,OCPA,7:05:00,7.08,0,56,0.000000
10,OCPA,7:10:00,7.17,0,56,0.000000
10,OCPA,7:15:00,7.25,0,56,0.000000
10,OCPA,7:20:00,7.33,0,56,0.000000
10,OCPA,7:25:00,7.42,0,56,0.000000
10,OCPA,7:30:00,7.50,0,56,0.000000
10,OCPA,7:35:00,7.58,0,56,0.000000
10,OCPA,7:40:00,7.67,0,56,0.000000
10,OCPA,7:45:00,7.75,0,56,0.000000
10,OCPA,7:50:00,7.83,0,56,0.000000
10,OCPA,7:55:00,7.92,0,56,0.000000
10,OCPA,8:00:00,8.00,0,55,0.000000
10,OCPA,8:05:00,8.08,0,55,0.000000
10,OCPA,8:10:00,8.17,0,55,0.000000
10,OCPA,8:15:00,8.25,0,55,0.000000
10,OCPA,8:20:00,8.33,0,55,0.000000
10,OCPA,8:25:00,8.42,0,55,0.000000
10,OCPA,8:30:00,8.50,0,55,0.000000
10,OCPA,8:35:00,8.58,0,55,0.000000
10,OCPA,8:40:00,8.67,0,55,0.000000
10,OCPA,8:45:00,8.75,0,55,0.000000
10,OCPA,8:50:00,8.83,0,55,0.000000
10,OCPA,8:55:00,8.92,0,55,0.000000
10,OCPA,9:00:00,9.00,0,55,0.000000
10,OCPA,9:05:00,9.08,0,55,0.000000
10,OCPA,9:10:00,9.17,0,55,0.000000
10,OCPA,9:15:00,9.25,0,55,0.000000
10,OCPA,9:20:00,9.33,0,55,0.000000
10,OCPA,9:25:00,9.42,0,55,0.000000
10,OCPA,9:30:00,9.50,0,41,0.000000
10,OCPA,9:35:00,9.58,0,41,0.000000
10,OCPA,9:40:00,9.67,0,41,0.000000
10,OCPA,9:45:00,9.75,0,41,0.000000
10,OCPA,9:50:00,9.83,0,41,0.000000
10,OCPA,9:55:00,9.92,0,41,0.000000
10,OCPA,10:00:00,10.00,0,41,0.000000
10,OCPA,10:05:00,10.08,0,41,0.000000
10,OCPA,10:10:00,10.17,0,41,0.000000
10,OCPA,10:15:00,10.25,0,41,0.000000
10,OCPA,10:20:00,10.33,0,41,0.000000
10,OCPA,10:25:00,10.42,0,41,0.000000
10,OCPA,10:30:00,10.50,0,41,0.000000
10,OCPA,10:35:00,10.58,0,41,0.000000
10,OCPA,10:40:00,10.67,0,41,0.000000
10,OCPA,10:45:00,10.75,0,41,0.000000
10,OCPA,10:50:00,10.83,0,41,0.000000
10,OCPA,10:55:00,10.92,0,41,0.000000
10,OCPA,11:00:00,11.00,0,15,0.000000
10,OCPA,11:05:00,11.08,0,15,0.000000
10,OCPA,11:10:00,11.17,0,15,0.000000
10,OCPA,11:15:00,11.25,0,15,0.000000
10,OCPA,11:20:00,11.33,0,15,0.000000
10,OCPA,11:25:00,11.42,0,15,0.000000
10,OCPA,11:30:00,11.50,0,15,0.000000
10,OCPA,11:35:00,11.58,0,15,0.000000
10,OCPA,11:40:00,11.67,0,15,0.000000
10,OCPA,11:45:00,11.75,0,15,0.000000
10,OCPA,11:50:00,11.83,0,15,0.000000
10,OCPA,11:55:00,11.92,0,15,0.000000
10,OCPA,12:00:00,12.00,0,0,0.000000
11,DHPA,0:00:00,0.00,0,0,0.000000
11,DHPA,0:05:00,0.08,0,0,0.000000
11,DHPA,0:10:00,0.17,0,0,0.000000
11,DHPA,0:15:00,0.25,0,0,0.000000
11,DHPA,0:20:00,0.33,0,0,0.000000
11,DHPA,0:25:00,0.42,0,0,0.000000
11,DHPA,0:30:00,0.50,0,79,0.000000
11,DHPA,0:35:00,0.58,0,79,0.000000
11,DHPA,0:40:00,0.67,0.018,79,0.000228
11,DHPA,0:45:00,0.75,0.747,79,0.009456
11,DHPA,0:50:00,0.83,2.376,79,0.030076
11,DHPA,0:55:00,0.92,5.1876,79,0.065666
11,DHPA,1:00:00,1.00,4.5072,79,0.057053
11,DHPA,1:05:00,1.08,5.841,79,0.073937
11,DHPA,1:10:00,1.17,6.192,79,0.078380
11,DHPA,1:15:00,1.25,4.32,79,0.054684
11,DHPA,1:20:00,1.33,2.556,79,0.032354
11,DHPA,1:25:00,1.42,2.178,79,0.027570
11,DHPA,1:30:00,1.50,2.223,79,0.028139
11,DHPA,1:35:00,1.58,1.008,79,0.012759
11,DHPA,1:40:00,1.67,0.522,79,0.006608
11,DHPA,1:45:00,1.75,0,79,0.000000
11,DHPA,1:50:00,1.83,0,79,0.000000
11,DHPA,1:55:00,1.92,0,79,0.000000
11,DHPA,2:00:00,2.00,0,79,0.000000
11,DHPA,2:05:00,2.08,0,79,0.000000
11,DHPA,2:10:00,2.17,0,79,0.000000
11,DHPA,2:15:00,2.25,0,79,0.000000
11,DHPA,2:20:00,2.33,0,79,0.000000
11,DHPA,2:25:00,2.42,0,79,0.000000
11,DHPA,2:30:00,2.50,0,29,0.000000
11,DHPA,2:35:00,2.58,0,29,0.000000
11,DHPA,2:40:00,2.67,0,29,0.000000
11,DHPA,2:45:00,2.75,0,29,0.000000
11,DHPA,2:50:00,2.83,0,29,0.000000
11,DHPA,2:55:00,2.92,0,29,0.000000
11,DHPA,3:00:00,3.00,0,27,0.000000
11,DHPA,3:05:00,3.08,0,27,0.000000
11,DHPA,3:10:00,3.17,0,27,0.000000
11,DHPA,3:15:00,3.25,0,27,0.000000
11,DHPA,3:20:00,3.33,0,27,0.000000
11,DHPA,3:25:00,3.42,0,27,0.000000
11,DHPA,3:30:00,3.50,0,27,0.000000
11,DHPA,3:35:00,3.58,0,27,0.000000
11,DHPA,3:40:00,3.67,0,27,0.000000
11,DHPA,3:45:00,3.75,0,27,0.000000
11,DHPA,3:50:00,3.83,0,27,0.000000
11,DHPA,3:55:00,3.92,0,27,0.000000
11,DHPA,4:00:00,4.00,0,27,0.000000
11,DHPA,4:05:00,4.08,0,27,0.000000
11,DHPA,4:10:00,4.17,0,27,0.000000
11,DHPA,4:15:00,4.25,0,27,0.000000
11,DHPA,4:20:00,4.33,0,27,0.000000
11,DHPA,4:25:00,4.42,0,27,0.000000
11,DHPA,4:30:00,4.50,0,56,0.000000
11,DHPA,4:35:00,4.58,0,56,0.000000
11,DHPA,4:40:00,4.67,0,56,0.000000
11,DHPA,4:45:00,4.75,0,56,0.000000
11,DHPA,4:50:00,4.83,0,56,0.000000
11,DHPA,4:55:00,4.92,0,56,0.000000
11,DHPA,5:00:00,5.00,0,56,0.000000
11,DHPA,5:05:00,5.08,0,56,0.000000
11,DHPA,5:10:00,5.17,0,56,0.000000
11,DHPA,5:15:00,5.25,0,56,0.000000
11,DHPA,5:20:00,5.33,0,56,0.000000
11,DHPA,5:25:00,5.42,0,56,0.000000
11,DHPA,5:30:00,5.50,0,56,0.000000
11,DHPA,5:35:00,5.58,0,56,0.000000
11,DHPA,5:40:00,5.67,0,56,0.000000
11,DHPA,5:45:00,5.75,0,56,0.000000
11,DHPA,5:50:00,5.83,0,56,0.000000
11,DHPA,5:55:00,5.92,0,56,0.000000
11,DHPA,6:00:00,6.00,0,56,0.000000
11,DHPA,6:05:00,6.08,0,56,0.000000
11,DHPA,6:10:00,6.17,0,56,0.000000
11,DHPA,6:15:00,6.25,0,56,0.000000
11,DHPA,6:20:00,6.33,0,56,0.000000
11,DHPA,6:25:00,6.42,0,56,0.000000
11,DHPA,6:30:00,6.50,0,56,0.000000
11,DHPA,6:35:00,6.58,0,56,0.000000
11,DHPA,6:40:00,6.67,0,56,0.000000
11,DHPA,6:45:00,6.75,0,56,0.000000
11,DHPA,6:50:00,6.83,0,56,0.000000
11,DHPA,6:55:00,6.92,0,56,0.000000
11,DHPA,7:00:00,7.00,0,56,0.000000
11,DHPA,7:05:00,7.08,0,56,0.000000
11,DHPA,7:10:00,7.17,0,56,0.000000
11,DHPA,7:15:00,7.25,0,56,0.000000
11,DHPA,7:20:00,7.33,0.054,56,0.000964
11,DHPA,7:25:00,7.42,0,56,0.000000
11,DHPA,7:30:00,7.50,0,56,0.000000
11,DHPA,7:35:00,7.58,0,56,0.000000
11,DHPA,7:40:00,7.67,0,56,0.000000
11,DHPA,7:45:00,7.75,0,56,0.000000
11,DHPA,7:50:00,7.83,0.036,56,0.000643
11,DHPA,7:55:00,7.92,0,56,0.000000
11,DHPA,8:00:00,8.00,0,55,0.000000
11,DHPA,8:05:00,8.08,0,55,0.000000
11,DHPA,8:10:00,8.17,0,55,0.000000
11,DHPA,8:15:00,8.25,0,55,0.000000
11,DHPA,8:20:00,8.33,0,55,0.000000
11,DHPA,8:25:00,8.42,0,55,0.000000
11,DHPA,8:30:00,8.50,0,55,0.000000
11,DHPA,8:35:00,8.58,0.018,55,0.000327
